facilityuid,facility,code,ward,sub_county,county,indicator,period,dhis2_value,datim_value,gender,age
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2019Q4,60,76.0,(M),20-24
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,57,35.0,(M),20-24
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q2,24,27.0,(M),20-24
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,54,279.0,(F),15-19
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q1,87,60.0,(F),15-19
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q2,63,64.0,(F),15-19
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,131,135.0,(F),25+
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,100,105.0,(M),25+
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,24,46.0,(F),20-24
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,3,9.0,(M),10-14
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,8.0,(M),10-14
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,6.0,(M),10-14
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,17,33.0,(M),20-24
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,18,29.0,(F),15-19
BSIVRetkq9o,Getongoroma Dispensary,13569,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,24,49.0,(F),20-24
BSIVRetkq9o,Getongoroma Dispensary,13569,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,4,4.0,(M),20-24
BSIVRetkq9o,Getongoroma Dispensary,13569,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q1,9,38.0,(F),15-19
BSIVRetkq9o,Getongoroma Dispensary,13569,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q2,8,22.0,(F),15-19
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q1,66,112.0,(F),20-24
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,6,6.0,(M),10-14
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q1,5,3.0,(M),10-14
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q2,4,1.0,(M),10-14
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2019Q4,51,55.0,(M),20-24
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,43,36.0,(M),20-24
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2019Q4,26,79.0,(F),25+
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2019Q4,20,48.0,(F),20-24
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q1,24,29.0,(F),20-24
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,9,8.0,(M),20-24
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2019Q4,22,25.0,(F),15-19
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,10,10.0,(F),10-14
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q1,9,8.0,(F),10-14
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,202,187.0,(M),25+
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,67,67.0,(M),20-24
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,50,48.0,(M),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,37,38.0,(F),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,31,32.0,(F),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,12,16.0,(M),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,18,21.0,(M),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q2,16,16.0,(M),20-24
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,gTkVw97FnQK,2020Q2,43,40.0,(M),25+
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q1,48,84.0,(F),20-24
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2019Q4,9,5.0,(M),10-14
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q2,2,2.0,(M),10-14
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q2,23,25.0,(M),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,atSQz5O7e2A,2020Q1,345,378.0,(F),25+
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,gMICOUtzqRb,2019Q4,33,38.0,(F),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,gMICOUtzqRb,2020Q1,21,21.0,(F),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,gMICOUtzqRb,2020Q2,3,6.0,(F),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2019Q4,78,90.0,(F),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q1,69,92.0,(F),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2019Q4,19,14.0,(M),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q1,6,6.0,(M),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q2,5,3.0,(M),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2019Q4,34,34.0,(M),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q2,16,16.0,(M),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2019Q4,65,70.0,(F),15-19
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2020Q2,15,31.0,(F),25+
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q1,8,18.0,(F),20-24
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,1,14.0,(F),20-24
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,3,5.0,(M),20-24
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2019Q4,5,26.0,(F),15-19
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q2,1,8.0,(F),15-19
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,JiuqbydCIcy,2019Q4,38,62.0,(F),20-24
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,JiuqbydCIcy,2020Q1,58,86.0,(F),20-24
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,JiuqbydCIcy,2020Q2,19,28.0,(F),20-24
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,lj9QYJqS7bN,2019Q4,1,3.0,(M),10-14
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,0.0,(M),10-14
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,pkShOkgNQt2,2020Q2,12,13.0,(M),20-24
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q1,256,252.0,(F),25+
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,126,128.0,(M),25+
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q2,73,108.0,(F),20-24
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2019Q4,135,158.0,(F),15-19
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q2,62,88.0,(F),15-19
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q1,113,151.0,(F),25+
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,24,24.0,(M),20-24
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,90,108.0,(F),15-19
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2019Q4,37,76.0,(F),20-24
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q2,42,53.0,(F),20-24
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2019Q4,4,11.0,(M),10-14
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2020Q1,2,2.0,(M),10-14
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,2.0,(M),10-14
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2020Q1,19,20.0,(M),20-24
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2020Q2,33,34.0,(F),15-19
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,61,89.0,(F),20-24
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q2,37,40.0,(F),20-24
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,5,4.0,(M),10-14
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,55,25.0,(M),20-24
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,67,81.0,(F),15-19
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q1,90,95.0,(F),25+
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2019Q4,23,21.0,(F),10-14
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q1,9,8.0,(F),10-14
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q2,7,7.0,(F),10-14
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2019Q4,21,18.0,(M),20-24
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q1,15,10.0,(M),20-24
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q2,15,24.0,(M),20-24
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2019Q4,30,53.0,(F),15-19
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2020Q1,28,31.0,(F),15-19
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2019Q4,78,81.0,(M),25+
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2019Q4,72,111.0,(F),20-24
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q2,42,41.0,(F),20-24
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q2,14,14.0,(M),20-24
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q1,43,47.0,(F),15-19
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q2,39,45.0,(F),15-19
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,gTkVw97FnQK,2020Q2,15,18.0,(M),25+
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q1,26,23.0,(F),20-24
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q2,5,21.0,(F),20-24
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q1,5,5.0,(M),20-24
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q2,3,4.0,(M),20-24
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2020Q1,18,30.0,(F),15-19
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,atSQz5O7e2A,2020Q2,69,70.0,(F),25+
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2019Q4,45,63.0,(F),20-24
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q1,38,43.0,(F),20-24
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q2,44,33.0,(F),20-24
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2019Q4,32,27.0,(M),20-24
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2020Q1,28,34.0,(F),15-19
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q1,36,68.0,(F),20-24
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,50,55.0,(F),20-24
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,0.0,(M),10-14
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,34,29.0,(M),20-24
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q2,34,34.0,(M),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q1,32,107.0,(F),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2019Q4,4,4.0,(M),10-14
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,1.0,(M),10-14
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q2,3,3.0,(M),10-14
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2019Q4,49,49.0,(M),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q1,18,18.0,(M),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q2,15,16.0,(M),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2019Q4,53,145.0,(F),15-19
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2020Q1,12,35.0,(F),15-19
G44EhGVs2FX,God Jope Dispensary,13582,God jope Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q2,29,38.0,(M),25+
G44EhGVs2FX,God Jope Dispensary,13582,God jope Ward,Suna East Sub County,Migori County,JiuqbydCIcy,2019Q4,46,121.0,(F),20-24
G44EhGVs2FX,God Jope Dispensary,13582,God jope Ward,Suna East Sub County,Migori County,pkShOkgNQt2,2019Q4,24,32.0,(M),20-24
G44EhGVs2FX,God Jope Dispensary,13582,God jope Ward,Suna East Sub County,Migori County,pkShOkgNQt2,2020Q2,14,15.0,(M),20-24
G44EhGVs2FX,God Jope Dispensary,13582,God jope Ward,Suna East Sub County,Migori County,YXJf27jfkvS,2020Q1,21,43.0,(F),15-19
G4FemD36hGF,Osingo Dispensary,13996,God jope Ward,Suna East Sub County,Migori County,JiuqbydCIcy,2020Q1,19,58.0,(F),20-24
G4FemD36hGF,Osingo Dispensary,13996,God jope Ward,Suna East Sub County,Migori County,JiuqbydCIcy,2020Q2,71,64.0,(F),20-24
G4FemD36hGF,Osingo Dispensary,13996,God jope Ward,Suna East Sub County,Migori County,lj9QYJqS7bN,2019Q4,11,12.0,(M),10-14
G4FemD36hGF,Osingo Dispensary,13996,God jope Ward,Suna East Sub County,Migori County,lj9QYJqS7bN,2020Q1,2,7.0,(M),10-14
G4FemD36hGF,Osingo Dispensary,13996,God jope Ward,Suna East Sub County,Migori County,lj9QYJqS7bN,2020Q2,2,2.0,(M),10-14
G4FemD36hGF,Osingo Dispensary,13996,God jope Ward,Suna East Sub County,Migori County,pkShOkgNQt2,2019Q4,10,8.0,(M),20-24
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q2,91,87.0,(F),25+
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2019Q4,8,17.0,(F),10-14
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2020Q1,18,18.0,(F),10-14
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,gMICOUtzqRb,2020Q2,4,4.0,(F),10-14
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2019Q4,47,96.0,(F),20-24
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,14,11.0,(M),10-14
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q1,14,14.0,(M),10-14
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,37,37.0,(M),20-24
DmDKo97EhtM,Osogo Dispensary,13997,West kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q1,66,82.0,(F),15-19
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2019Q4,220,115.0,(F),10-14
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q1,58,51.0,(F),10-14
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q2,42,43.0,(F),10-14
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,JiuqbydCIcy,2019Q4,1246,1382.0,(F),20-24
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,JiuqbydCIcy,2020Q1,799,620.0,(F),20-24
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,lj9QYJqS7bN,2020Q1,36,33.0,(M),10-14
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,lj9QYJqS7bN,2020Q2,27,22.0,(M),10-14
dOTpdQwrYeN,Migori District Hospital,13805,Suna central Ward,Suna East Sub County,Migori County,YXJf27jfkvS,2020Q1,395,326.0,(F),15-19
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2019Q4,149,268.0,(F),20-24
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2019Q4,105,104.0,(M),20-24
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q2,34,37.0,(M),20-24
Dp9uga9zfqH,God Kwer Dispensary,13583,Wiga Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2020Q2,242,100.0,(F),15-19
g8H5Hr3A1QX,Riat Dispensary (Migori),14047,Kanyasa Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,61,63.0,(F),20-24
g8H5Hr3A1QX,Riat Dispensary (Migori),14047,Kanyasa Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,47,47.0,(F),20-24
g8H5Hr3A1QX,Riat Dispensary (Migori),14047,Kanyasa Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q2,24,26.0,(F),20-24
g8H5Hr3A1QX,Riat Dispensary (Migori),14047,Kanyasa Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,17,17.0,(M),10-14
g8H5Hr3A1QX,Riat Dispensary (Migori),14047,Kanyasa Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q1,4,4.0,(M),10-14
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2019Q4,199,251.0,(F),25+
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2020Q1,32,37.0,(F),20-24
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,JiuqbydCIcy,2020Q2,8,19.0,(F),20-24
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2019Q4,12,6.0,(M),10-14
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2020Q1,6,6.0,(M),10-14
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,Oruba Ward,Suna West Sub County,Migori County,lj9QYJqS7bN,2020Q2,7,8.0,(M),10-14
