facilityuid,facility,code,ward,sub_county,county,indicator,period,dhis2_value,datim_value,gender,age
aWpElDmioIw,Kuja Dispensary,13724,North sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2020Q2,8,20.0,(F),15-19
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,atSQz5O7e2A,2020Q2,25,46.0,(F),25+
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2019Q4,39,124.0,(F),20-24
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q2,5,21.0,(F),20-24
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2019Q4,4,3.0,(M),10-14
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2020Q1,2,2.0,(M),10-14
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,OePJt8CcZ0d,2020Q1,6,6.0,,1-9
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,OePJt8CcZ0d,2020Q2,4,4.0,,1-9
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2019Q4,34,30.0,(M),20-24
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2020Q1,21,24.0,(M),20-24
B8Y8xuk4MFf,Ngo'nga Dispensary,17052,South sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2020Q2,15,15.0,(M),20-24
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q1,1,1.0,(F),10-14
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q2,1,1.0,(F),10-14
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q1,87,34.0,(F),20-24
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2019Q4,1,1.0,(M),10-14
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,1.0,(M),10-14
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2019Q4,28,28.0,(M),20-24
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2020Q1,44,39.0,(M),20-24
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2020Q2,12,5.0,(M),20-24
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2019Q4,33,33.0,(F),15-19
bgPs2UcHIcc,Tuungane Centre Awendo,18503,South sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2020Q2,10,10.0,(F),15-19
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2019Q4,94,378.0,(F),20-24
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q1,180,140.0,(F),20-24
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,43,21.0,(M),10-14
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q1,7,2.0,(M),10-14
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2020Q1,6,11.0,,1-9
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2019Q4,60,76.0,(M),20-24
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,57,35.0,(M),20-24
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q2,24,27.0,(M),20-24
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,54,279.0,(F),15-19
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q1,87,60.0,(F),15-19
eNAWFykGp3w,Uriri Health Centre,14161,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q2,63,64.0,(F),15-19
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,131,135.0,(F),25+
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,100,105.0,(M),25+
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,24,46.0,(F),20-24
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,3,9.0,(M),10-14
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,8.0,(M),10-14
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,6.0,(M),10-14
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,17,33.0,(M),20-24
bi747puqsrA,Matoso Health Clinic,13793,Got kachola Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,18,29.0,(F),15-19
BSIVRetkq9o,Getongoroma Dispensary,13569,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,24,49.0,(F),20-24
BSIVRetkq9o,Getongoroma Dispensary,13569,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,4,4.0,(M),20-24
BSIVRetkq9o,Getongoroma Dispensary,13569,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q1,9,38.0,(F),15-19
BSIVRetkq9o,Getongoroma Dispensary,13569,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q2,8,22.0,(F),15-19
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q1,66,112.0,(F),20-24
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,6,6.0,(M),10-14
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q1,5,3.0,(M),10-14
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q2,4,1.0,(M),10-14
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2019Q4,12,12.0,,1-9
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2020Q1,5,8.0,,1-9
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2019Q4,51,55.0,(M),20-24
EVf9vo84kFZ,Oyani Health Centre,14009,East kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,43,36.0,(M),20-24
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2019Q4,26,79.0,(F),25+
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2019Q4,20,48.0,(F),20-24
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q1,24,29.0,(F),20-24
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,9,8.0,(M),20-24
bSxPFKvm0Qh,Kehancha Mother & Child Hospital,13665,Bukira east Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2019Q4,22,25.0,(F),15-19
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,10,10.0,(F),10-14
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q1,9,8.0,(F),10-14
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,202,187.0,(M),25+
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,67,67.0,(M),20-24
BXOrXdOZoWE,Macalder Sub-District Hospital,13745,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,50,48.0,(M),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,37,38.0,(F),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,31,32.0,(F),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q1,47,47.0,,1-9
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,12,16.0,(M),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,18,21.0,(M),20-24
EzccfHE7VSe,Obware Dispensary,20568,Kanyasa Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q2,16,16.0,(M),20-24
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,gTkVw97FnQK,2020Q2,43,40.0,(M),25+
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q1,48,84.0,(F),20-24
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2019Q4,9,5.0,(M),10-14
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q2,2,2.0,(M),10-14
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,OePJt8CcZ0d,2019Q4,8,9.0,,1-9
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,OePJt8CcZ0d,2020Q2,3,3.0,,1-9
f3XukP1v8uT,Kitere,17341,South kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q2,23,25.0,(M),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,atSQz5O7e2A,2020Q1,345,378.0,(F),25+
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,gMICOUtzqRb,2019Q4,33,38.0,(F),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,gMICOUtzqRb,2020Q1,21,21.0,(F),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,gMICOUtzqRb,2020Q2,3,6.0,(F),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2019Q4,78,90.0,(F),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q1,69,92.0,(F),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2019Q4,19,14.0,(M),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q1,6,6.0,(M),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q2,5,3.0,(M),10-14
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,OePJt8CcZ0d,2019Q4,70,68.0,,1-9
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2019Q4,34,34.0,(M),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q2,16,16.0,(M),20-24
cd2oXY1uQan,Verna Health Centre,14166,East kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2019Q4,65,70.0,(F),15-19
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,atSQz5O7e2A,2020Q2,15,31.0,(F),25+
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q1,8,18.0,(F),20-24
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,1,14.0,(F),20-24
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,OePJt8CcZ0d,2020Q2,2,3.0,,1-9
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,3,5.0,(M),20-24
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2019Q4,5,26.0,(F),15-19
cdSguOsrorH,Iraha Dispensary,13619,Nyamosense/komosoko Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q2,1,8.0,(F),15-19
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,JiuqbydCIcy,2019Q4,38,62.0,(F),20-24
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,JiuqbydCIcy,2020Q1,58,86.0,(F),20-24
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,JiuqbydCIcy,2020Q2,19,28.0,(F),20-24
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,lj9QYJqS7bN,2019Q4,1,3.0,(M),10-14
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,OePJt8CcZ0d,2019Q4,3,2.0,,1-9
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,OePJt8CcZ0d,2020Q2,8,5.0,,1-9
fb6IuqPC7fr,Gwitembe Dispensary,13597,Ntimaru west Ward,Kuria East Sub County,Migori County,pkShOkgNQt2,2020Q2,12,13.0,(M),20-24
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q1,256,252.0,(F),25+
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,126,128.0,(M),25+
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q2,73,108.0,(F),20-24
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2019Q4,135,158.0,(F),15-19
cLo2mMOlSkq,Muhuru Health Centre,13833,Muhuru Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q2,62,88.0,(F),15-19
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q1,113,151.0,(F),25+
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,24,24.0,(M),20-24
Cm5Cyjgr17X,Kolwal Dispensary,17344,South kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,90,108.0,(F),15-19
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2019Q4,37,76.0,(F),20-24
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q2,42,53.0,(F),20-24
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2019Q4,4,11.0,(M),10-14
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2020Q1,2,2.0,(M),10-14
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,2.0,(M),10-14
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,OePJt8CcZ0d,2020Q2,17,17.0,,1-9
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2020Q1,19,20.0,(M),20-24
FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,North sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2020Q2,33,34.0,(F),15-19
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,61,89.0,(F),20-24
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q2,37,40.0,(F),20-24
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,5,4.0,(M),10-14
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,55,25.0,(M),20-24
FIDsgV3ezn0,Olasi Dispensary,13975,Kaler Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,67,81.0,(F),15-19
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q1,90,95.0,(F),25+
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2019Q4,23,21.0,(F),10-14
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q1,9,8.0,(F),10-14
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q2,7,7.0,(F),10-14
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2019Q4,14,17.0,,1-9
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2020Q2,10,10.0,,1-9
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2019Q4,21,18.0,(M),20-24
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q1,15,10.0,(M),20-24
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,pkShOkgNQt2,2020Q2,15,24.0,(M),20-24
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2019Q4,30,53.0,(F),15-19
cZQlPWrhosA,Oruba Nursing and Maternity Home,13993,Oruba Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2020Q1,28,31.0,(F),15-19
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2019Q4,78,81.0,(M),25+
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2019Q4,72,111.0,(F),20-24
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q2,42,41.0,(F),20-24
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2020Q1,42,49.0,,1-9
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q2,14,14.0,(M),20-24
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q1,43,47.0,(F),15-19
FpS8TixqWn4,Ombo Kowiti,17039,Central kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2020Q2,39,45.0,(F),15-19
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,gTkVw97FnQK,2020Q2,15,18.0,(M),25+
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q1,26,23.0,(F),20-24
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q2,5,21.0,(F),20-24
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,OePJt8CcZ0d,2019Q4,2,2.0,,1-9
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,OePJt8CcZ0d,2020Q1,1,2.0,,1-9
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q1,5,5.0,(M),20-24
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q2,3,4.0,(M),20-24
FRpJM9DDRyM,Rosewood Nursing Home,18068,Central kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2020Q1,18,30.0,(F),15-19
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,atSQz5O7e2A,2020Q2,69,70.0,(F),25+
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2019Q4,45,63.0,(F),20-24
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q1,38,43.0,(F),20-24
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,JiuqbydCIcy,2020Q2,44,33.0,(F),20-24
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,pkShOkgNQt2,2019Q4,32,27.0,(M),20-24
DDiNOmleakD,Siruti Dispensary,17051,West sakwa Ward,Awendo Sub County,Migori County,YXJf27jfkvS,2020Q1,28,34.0,(F),15-19
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q1,36,68.0,(F),20-24
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,50,55.0,(F),20-24
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q1,34,29.0,(M),20-24
fzoNOK6Nrqc,Nyamekongoroto Health Centre,13907,Masaba Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2020Q2,34,34.0,(M),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,JiuqbydCIcy,2020Q1,32,107.0,(F),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2019Q4,4,4.0,(M),10-14
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,1.0,(M),10-14
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q2,3,3.0,(M),10-14
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,OePJt8CcZ0d,2020Q1,3,3.0,,1-9
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,OePJt8CcZ0d,2020Q2,8,7.0,,1-9
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2019Q4,49,49.0,(M),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q1,18,18.0,(M),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,pkShOkgNQt2,2020Q2,15,16.0,(M),20-24
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2019Q4,53,145.0,(F),15-19
G2SApeuVqIS,Royal Nursing Home,14061,Central kamagambo Ward,Rongo Sub County,Migori County,YXJf27jfkvS,2020Q1,12,35.0,(F),15-19
G44EhGVs2FX,God Jope Dispensary,13582,God jope Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q2,29,38.0,(M),25+
